WKT,id,universidad,nomuniversidad_c,nomuniversidad_v,centro,nomcentro_c,nomcentro_v,campus,nomcampus_c,nomcampus_v,posicion_x,posicion_y,grado,nomgrado_c,nomgrado_v,area,descarea_c,descarea_v,codprovincia_orig,codprovincia,codmunicipio_orig,codmunicipio,municipio,provincia,municipio_c,municipio_v,presencialidad_c,presencialidad_v,url_grado,url_grado_v,naturaleza_c,doblegrado_c,naturaleza_v,doblegrado_v,nomespecialidad_c,nomespecialidad_v,nomitinerario_c,nomitinerario_v,tipo,nomtipo_c,nomtipo_v
"POINT (726644 4372863)","804","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","2503859",Grado en Marketing por la UEV,Grau en Marketing  per la UEV,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio presencial,Estudi presencial,https://universidadeuropea.com/grado-marketing-valencia/,https://universidadeuropea.com/grado-marketing-valencia/,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (726644 4372863)","805","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","2502862",Grado en Derecho por la UEV,Grau en Dret per la UEV,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio presencial,Estudi presencial,https://universidadeuropea.com/grado-derecho-valencia/,https://universidadeuropea.com/grado-derecho-valencia/,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (726644 4372863)","806","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","2502864",Grado en Criminología por la UEV,Grau en Criminologia per la UEV,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio presencial,Estudi presencial,https://universidadeuropea.com/grado-criminologia-valencia/,https://universidadeuropea.com/grado-criminologia-valencia/,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (726644 4372863)","807","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","4317798",Máster Universitario en Tecnología Educativa y Competencias Digitales por la UEV,Máster Universitari en Tecnologia Educativa i Competències Digitals per la UEV,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio no presencial,Estudi no presencial,https://universidadeuropea.com/master-tecnologia-educativa-online/,https://universidadeuropea.com/master-tecnologia-educativa-online/,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (726644 4372863)","808","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","4317635",Máster Universitario en Psicopedagogía por la UEV,Màster Universitari en Psicopedagogia per la UEV,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio no presencial,Estudi no presencial,https://online.universidadeuropea.com/master-psicopedagogia-online/?,https://online.universidadeuropea.com/master-psicopedagogia-online/?,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (726644 4372863)","809","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","4316558",Máster Universitario en Organización y Dirección de Centros Docentes por la UEV,Màster Universitari en Organització i Direcció de Centres Docents per la UEV,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio no presencial,Estudi no presencial,https://universidadeuropea.com/master-direccion-centros-docentes-online/,https://universidadeuropea.com/master-direccion-centros-docentes-online/,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (726644 4372863)","810","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","4317631",Máster Universitario en Educación Especial por la UEV,Màster Universitari en Educació Especial per la UEV,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio no presencial,Estudi no presencial,https://universidadeuropea.com/master-educacion-especial-online/,https://universidadeuropea.com/master-educacion-especial-online/,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (726644 4372863)","811","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","4318150",Máster Universitario en Educación Intercultural por la UEV,Màster Universitari en Educació Intercultural per la UEV,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio no presencial,Estudi no presencial,https://universidadeuropea.com/master-educacion-inclusiva-intercultural-online/,https://universidadeuropea.com/master-educacion-inclusiva-intercultural-online/,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (726644 4372863)","812","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","4314622","Máster Universitario en Formación del Profesorado de Educación Secundaria Obligatoria, Bachillerato, Formación Profesional, Enseñanzas de Idiomas y Enseñanzas Deportivas por la UEV","Màster Universitari en Formació del Professorat d'Educació Secundària Obligatòria, Batxillerat, Formació Professional, Ensenyaments d'idiomes i Ensenyaments esportius per la UEV","3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio semipresencial,Estudi semipresencial,https://universidadeuropea.com/master-profesorado-valencia-semipresencial/,https://universidadeuropea.com/master-profesorado-valencia-semipresencial/,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (726644 4372863)","813","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","4316805",Máster Universitario en Gestión Administrativa por la UEV,Màster Universitari en Gestió Administrativa per la UEV,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio no presencial,Estudi no presencial,https://universidadeuropea.com/master-gestion-administrativa-online/,https://universidadeuropea.com/master-gestion-administrativa-online/,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (726644 4372863)","814","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","4316598",Máster Universitario en Gestión de Negocios Internacionales por la UEV,Màster Universitari en Gestió de Negocis Internacionals per la UEV,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio no presencial,Estudi no presencial,https://universidadeuropea.com/master-negocios-internacionales-online/,https://universidadeuropea.com/master-negocios-internacionales-online/,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (726644 4372863)","815","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","2503835",Grado en Gestión Turística y del Ocio por la UEV,Grau en Gestió Turística i de l'Oci per la UEV,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio presencial,Estudi presencial,https://universidadeuropea.com/en/degree-tourism-leisure-management-valencia/#quality,https://universidadeuropea.com/en/degree-tourism-leisure-management-valencia/#quality,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (726644 4372863)","816","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","4317002",Máster Universitario en Gestión del Negocio Marítimo y el Derecho Marítimo por la UEV,Màster Universitari en Gestió del Negoci Marítim i el Dret Marítim per la UEV,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Varias modalidades,Diverses modalitats,https://universidadeuropea.com/master-negocio-derecho-maritimo-valencia/,https://universidadeuropea.com/master-negocio-derecho-maritimo-valencia/,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (726644 4372863)","817","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061721",Facultad de Ciencias Sociales,Facultat Ciències Socials,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","4316591",Máster Universitario en Gestión de Proyectos / Project Management por la UEV,Màster Universitari en Gestió de Projectes/Project Management per la UEV,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio no presencial,Estudi no presencial,https://universidadeuropea.com/master-gestion-proyectos-online/,https://universidadeuropea.com/master-gestion-proyectos-online/,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (726644 4372863)","818","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061731",Facultad de Ciencias de la Salud,Facultat de Ciències de la Salut,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","2502867",Grado en Odontología por la UEV,Grau en Odontologia per la UEV,"5",Ciencias de la Salud,Ciències de la Salut,"46","46","250","250",València,València/Valencia,València,València,Estudio presencial,Estudi presencial,https://universidadeuropea.com/grado-odontologia-valencia/,https://universidadeuropea.com/grado-odontologia-valencia/,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (726644 4372863)","819","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061731",Facultad de Ciencias de la Salud,Facultat de Ciències de la Salut,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","4316986",Máster Universitario en Enfermería Oncológica por la UEV,Màster Universitari en Infermeria Oncològica per la UEV,"5",Ciencias de la Salud,Ciències de la Salut,"46","46","250","250",València,València/Valencia,València,València,Estudio semipresencial,Estudi semipresencial,https://universidadeuropea.com/master-enfermeria-oncologica-valencia/,https://universidadeuropea.com/master-enfermeria-oncologica-valencia/,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (726644 4372863)","820","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061731",Facultad de Ciencias de la Salud,Facultat de Ciències de la Salut,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","2502863",Grado en Fisioterapia por la UEV,Grau en Fisioteràpia per la UEV,"5",Ciencias de la Salud,Ciències de la Salut,"03","03","014","014",Alacant/Alicante,Alacant/Alicante,Alicante,Alacant,Estudio presencial,Estudi presencial,https://universidadeuropea.com/grado-fisioterapia-alicante/,https://universidadeuropea.com/grado-fisioterapia-alicante/,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (726644 4372863)","821","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061731",Facultad de Ciencias de la Salud,Facultat de Ciències de la Salut,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863","2502873",Grado en Enfermería por la UEV,Grau en Infermeria per la UEV,"5",Ciencias de la Salud,Ciències de la Salut,"03","03","014","014",Alacant/Alicante,Alacant/Alicante,Alicante,Alacant,Estudio presencial,Estudi presencial,https://universidadeuropea.com/grado-enfermeria-alicante/,https://universidadeuropea.com/grado-enfermeria-alicante/,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (726644 4372863)","822","082",Universidad Europea de Valencia,Universidad Europea de Valencia,"46061731",Facultad de Ciencias de la Salud,Facultat de Ciències de la Salut,"08201",Campus Universidad Europea de Valencia,Campus Universitat Europea de València,"726644","4372863",,Máster Universitario en Nutrición Clínica por la UEV,Màster Universitari en Nutrició Clínica per la UEV,"5",Ciencias de la Salud,Ciències de la Salut,"46","46","250","250",València,València/Valencia,València,València,Estudio presencial,Estudi presencial,,,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
